fraud,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,426,0,0,750,0,0,11,1,3,0,32500,0,29,0,24,3,0,0,0,4,0,2,1,0,18,2020,2,0,0,0,1,0,0,0,0,1,0,0,22,32500,1,3000,0,1,0,1
0,426,0,1,750,0,0,11,0,1,1,32500,0,29,0,74,3,0,0,0,4,0,2,1,0,193,2018,2,0,0,0,1,0,0,0,0,1,0,0,22,32500,1,2500,0,0,0,1
0,427,0,1,750,0,0,1,1,1,0,23000,1,30,0,46,3,0,0,12500,2,0,1,1,0,60,2017,2,0,0,1,1,0,0,0,0,0,0,0,8,10500,1,3000,0,0,1,0
0,427,0,1,750,0,0,1,0,1,1,23000,1,30,0,55,3,0,0,12500,2,0,1,1,0,244,2012,2,0,0,1,0,0,0,0,0,0,0,0,8,10500,1,3000,0,0,1,0
0,437,0,1,750,1,0,2,0,1,1,54500,1,27,0,45,1,0,0,15000,2,0,2,1,0,62,2020,3,0,0,1,0,1,0,0,0,0,0,0,15,39500,1,3000,0,0,0,1
0,3713,0,0,750,3,0,4,0,1,1,17000,0,6,0,31,2,0,0,0,5,0,0,1,0,131,2020,2,0,0,0,0,0,0,0,1,0,0,0,22,17000,1,2900,1,0,0,1
0,438,1,0,750,0,0,9,0,2,1,8500,1,3,0,20,1,0,0,0,1,1,1,0,0,26,2004,1,0,0,0,1,0,1,0,0,0,0,1,13,8500,0,2750,0,0,0,0
0,3715,0,1,750,2,0,1,0,1,1,41000,1,25,0,51,1,0,0,0,4,0,2,1,0,196,2011,3,0,0,0,0,1,0,0,0,0,0,0,15,41000,1,3000,0,0,0,1
0,3718,1,0,750,0,0,3,0,1,1,17500,1,13,0,47,2,0,0,0,2,1,1,0,0,165,2018,1,0,0,0,1,0,1,0,0,0,0,0,1,17500,0,2700,0,1,0,0
0,3722,0,0,750,0,0,5,0,1,1,12000,0,23,0,33,3,0,0,0,3,0,0,1,0,67,2013,1,1,0,0,1,0,0,0,1,0,0,0,14,12000,1,3000,0,0,1,0
0,2068,0,0,750,2,0,11,0,1,1,5500,1,20,1,56,4,0,0,0,2,0,0,1,0,122,2013,3,1,0,0,2,1,0,0,0,0,0,0,19,5500,1,2550,0,0,0,0
0,2068,0,1,750,2,0,11,0,4,1,5500,1,20,1,55,4,0,0,0,2,0,0,1,0,34,2013,3,0,0,0,2,1,0,0,0,0,0,0,19,5500,1,3000,0,0,0,0
0,3725,0,1,950,2,0,1,1,2,0,6500,1,18,0,44,4,0,1,0,4,0,0,0,0,42,2015,2,0,0,0,0,1,0,0,0,0,0,0,17,6500,1,2600,0,0,0,1
0,3725,0,0,750,2,0,1,1,1,0,6500,1,18,0,26,4,0,1,0,4,0,0,0,0,39,2014,2,1,0,0,3,1,0,0,0,0,0,0,17,6500,1,2950,0,0,0,1
0,449,0,0,750,0,0,9,0,1,1,12500,0,16,0,56,1,0,0,0,0,0,0,1,0,123,2014,1,0,0,0,1,0,0,0,1,0,0,0,8,12500,1,3000,0,1,0,1
0,450,0,1,750,3,0,12,0,3,1,48000,1,4,0,31,3,0,0,11000,2,0,2,1,0,31,2020,3,0,0,1,0,1,0,0,0,0,0,0,7,37000,1,2900,0,0,0,1
0,3726,0,1,750,0,0,8,1,3,0,24000,1,14,0,25,4,0,0,10500,2,0,1,1,0,15,2020,2,0,0,3,1,1,0,0,0,0,0,0,15,13500,1,2950,0,0,0,1
0,3734,1,1,800,0,0,9,0,1,1,7000,1,4,0,61,3,0,0,0,2,1,1,0,0,129,2016,1,0,0,0,0,0,1,0,0,0,0,0,15,7000,0,2450,0,0,0,0
0,2084,0,0,750,1,0,2,0,1,1,20000,1,16,0,34,3,0,0,0,5,0,1,1,0,78,2020,2,0,0,0,0,0,0,0,0,0,0,0,16,20000,1,3000,1,0,0,1
0,2091,0,1,750,3,0,12,1,5,0,29500,1,4,0,27,1,0,0,1500,2,0,2,1,0,12,2015,3,0,0,3,0,1,0,0,0,0,0,0,19,28000,1,2650,0,0,0,1
0,2095,0,1,750,0,0,7,0,1,1,14500,0,2,1,25,3,0,0,0,1,0,0,1,0,87,2001,1,0,0,0,0,0,0,0,1,0,0,0,9,14500,1,3000,0,0,0,0
0,2096,0,0,750,0,0,11,0,1,1,41500,0,4,0,49,3,0,0,12000,0,0,2,1,0,113,2007,2,0,0,3,2,0,0,0,0,1,0,0,14,29500,1,2350,0,1,0,1
0,478,0,0,750,0,0,4,0,4,1,33500,1,26,1,36,3,0,0,7000,4,0,1,1,0,10,2007,2,1,0,1,1,1,0,0,0,0,0,0,21,26500,1,3000,0,0,0,0
0,2098,0,0,750,0,1,8,1,2,0,1000,1,24,0,36,1,0,0,0,5,1,0,0,0,35,2017,1,0,0,0,1,0,1,1,0,0,0,0,17,1000,0,3000,0,0,0,0
0,481,0,0,750,2,1,3,0,1,0,27500,1,28,1,49,3,0,0,0,3,0,2,1,0,93,2019,3,0,0,0,1,1,0,0,0,0,0,0,5,27500,1,3000,0,0,0,0
0,481,0,0,750,2,0,3,1,1,0,27500,1,28,1,35,3,0,0,0,3,0,2,1,0,137,2015,3,0,0,0,1,1,0,0,0,0,0,0,5,27500,1,2850,1,0,0,0
0,482,0,0,750,2,1,10,1,2,0,47500,1,7,0,35,3,0,0,15000,0,0,2,1,0,37,2015,3,0,0,1,1,1,0,0,0,0,0,0,22,32500,1,3000,0,0,0,1
0,3736,0,1,750,0,0,10,0,5,1,27000,1,28,0,24,2,0,0,0,0,0,1,1,1,10,2019,2,0,0,0,1,0,0,0,0,0,0,0,16,27000,1,3000,0,0,1,0
0,2119,0,1,750,0,0,4,0,1,1,11000,0,15,0,69,1,0,0,0,0,0,0,1,0,61,2020,2,0,0,0,0,0,0,0,1,0,0,0,4,11000,1,2600,0,0,0,1
0,2122,0,1,750,0,0,8,0,1,1,7500,0,19,0,45,4,0,0,0,0,0,0,1,0,76,2020,2,0,0,0,1,0,0,0,1,0,0,0,16,7500,1,2900,0,0,1,0
0,2122,0,0,750,0,0,8,0,1,1,7500,0,19,0,43,4,0,0,0,0,0,0,1,0,108,2017,2,0,0,0,2,0,0,0,1,0,0,0,16,7500,1,3000,1,0,1,0
0,2126,0,1,750,2,0,6,0,1,1,49500,1,13,0,68,4,0,1,8000,3,0,2,0,1,116,2017,2,0,0,1,2,1,0,0,0,0,0,0,19,41500,1,3000,0,0,0,1
0,2128,0,0,750,0,1,6,0,1,1,20000,1,15,0,19,1,0,0,0,5,0,1,1,1,4,2017,2,0,0,0,1,1,0,0,0,0,0,0,8,20000,1,3000,0,0,0,1
0,2131,0,0,750,0,0,1,0,1,1,8000,1,4,0,32,3,0,0,0,4,1,0,0,0,85,2018,1,0,0,0,2,0,1,1,0,0,0,0,7,8000,0,2950,0,1,0,0
0,3758,0,1,750,1,0,3,0,1,1,28000,1,10,1,39,1,0,0,9500,6,0,1,1,0,122,2017,2,0,0,1,0,0,0,0,0,0,0,0,7,18500,1,3000,0,0,0,0
0,2135,0,1,750,2,0,1,1,1,0,25500,1,2,0,69,3,0,0,0,2,0,2,1,0,179,2013,3,0,0,0,1,1,0,0,0,0,0,0,17,25500,1,3000,0,0,1,0
0,2150,0,1,750,1,0,2,0,1,1,21000,1,20,0,58,2,0,0,10000,2,0,1,1,0,244,2017,2,0,0,1,2,0,0,0,0,0,0,0,10,11000,1,3000,0,0,1,0
0,3779,0,1,750,1,0,10,0,1,1,7500,1,7,0,57,1,0,0,0,0,0,0,1,0,258,2010,2,0,0,0,2,0,0,0,0,0,0,0,10,7500,1,2600,0,0,1,0
0,3781,1,0,750,0,0,9,0,1,1,38000,1,6,0,61,1,0,0,23000,4,1,1,0,0,153,2015,1,0,0,1,1,1,1,0,0,0,0,0,8,15000,0,3000,0,1,0,0
0,3787,0,1,750,0,0,4,0,1,1,63500,1,8,0,46,4,0,0,30000,0,0,2,1,0,255,2016,4,0,0,2,0,1,0,0,0,0,0,0,4,33500,1,3000,0,0,0,1
0,503,0,0,750,0,0,10,0,1,1,6500,1,21,0,35,3,0,0,0,0,1,0,0,0,87,2011,1,1,0,0,1,0,1,1,0,0,0,0,16,6500,0,3000,0,0,0,0
0,3790,0,1,750,0,0,11,0,1,1,2500,0,3,0,39,4,0,0,0,6,0,0,0,0,84,2010,2,0,0,0,0,0,0,0,1,0,1,0,2,2500,1,2500,0,0,1,0
0,3790,0,1,750,0,0,11,0,1,1,2500,0,3,0,70,4,0,0,0,6,0,0,0,0,124,2009,2,0,0,0,2,0,0,0,1,0,1,0,2,2500,1,2950,0,0,1,0
0,3792,0,1,750,0,0,9,0,1,1,7500,0,29,1,55,1,0,0,0,6,0,0,1,0,197,2016,1,0,0,0,1,0,0,0,1,0,0,0,14,7500,1,2600,0,0,0,0
0,3794,0,1,750,3,0,6,0,1,1,29000,1,21,0,54,3,0,0,7000,4,0,1,1,0,377,2018,2,0,0,2,0,1,0,0,0,0,0,0,4,22000,1,2900,0,0,0,1
0,510,0,1,750,1,0,5,1,1,0,15000,1,24,0,48,3,0,1,0,4,0,1,0,0,63,2010,2,0,0,0,0,0,0,0,0,0,0,0,12,15000,1,3000,0,0,1,0
0,510,0,1,750,1,0,5,0,2,1,15000,1,24,0,51,3,0,1,0,4,0,1,0,0,37,2013,2,0,0,0,1,0,0,0,0,0,0,0,12,15000,1,3000,0,0,1,0
0,3800,1,0,750,0,1,8,1,3,0,21000,1,27,0,27,4,0,0,0,1,1,1,0,0,46,2017,1,0,0,0,1,0,1,0,0,0,0,0,10,21000,0,2800,0,0,0,0
0,3813,0,1,750,0,0,4,0,1,1,10000,1,4,0,58,2,0,0,0,3,1,0,0,0,143,2014,1,0,0,0,1,0,1,1,0,0,0,0,18,10000,0,3000,0,0,0,0
0,3815,0,0,750,0,0,3,0,1,1,19500,1,1,0,61,3,0,1,11000,4,0,1,0,0,239,2015,2,0,0,1,1,0,0,0,0,0,0,0,10,8500,1,3000,1,0,0,1
0,531,0,0,900,0,0,12,1,1,0,10500,0,8,0,58,3,0,0,0,6,0,0,1,0,39,2016,2,0,0,0,3,0,0,0,1,0,0,0,18,10500,1,2550,0,1,1,0
0,3823,0,0,750,3,1,2,0,1,1,9000,1,17,0,20,1,0,0,0,6,0,0,1,0,2,2012,3,0,0,0,3,1,0,0,0,0,0,0,14,9000,1,3000,0,0,1,0
0,3824,0,1,750,0,0,5,0,1,1,11000,0,11,0,34,3,0,0,0,5,0,0,1,0,78,2020,1,0,0,0,1,0,0,0,1,0,0,0,8,11000,1,2750,0,0,1,0
0,3831,0,1,750,1,0,8,0,1,1,5500,1,7,0,54,1,0,0,0,2,0,0,1,0,143,2019,3,0,0,0,2,1,0,0,0,0,0,0,8,5500,1,3000,0,0,1,0
0,3834,0,0,750,0,1,3,0,1,1,38000,1,25,0,65,3,0,0,7500,0,0,2,1,0,126,2015,3,0,0,4,2,1,0,0,0,0,0,0,16,30500,1,2950,0,0,0,1
1,2174,0,1,750,0,0,12,0,3,1,41000,1,28,0,33,2,0,0,12000,5,0,2,1,0,47,2012,3,0,0,1,1,1,0,0,0,0,0,0,14,29000,1,3000,0,0,0,1
0,2178,0,1,750,0,0,8,0,1,1,13500,1,26,0,55,3,0,0,0,0,1,0,0,0,94,2013,1,0,0,0,0,0,1,1,0,0,0,0,17,13500,0,3000,0,0,0,0
0,2185,0,1,750,1,0,1,0,1,1,17500,0,17,0,49,1,0,0,0,3,0,0,1,0,68,2015,2,0,0,0,2,0,0,0,1,0,0,0,14,17500,1,2550,0,0,0,1
0,567,0,1,750,0,0,8,0,5,1,6500,0,16,0,22,1,0,1,0,4,0,0,0,0,14,2018,2,0,0,0,1,0,0,0,1,0,0,0,11,6500,1,3000,0,0,0,1
0,2186,0,0,750,0,0,2,0,1,1,31500,1,26,0,55,4,0,0,0,1,0,2,1,0,217,2020,3,0,0,0,1,1,0,0,0,0,0,0,6,31500,1,3000,1,0,1,0
0,2194,0,1,750,0,0,9,0,1,1,7500,1,5,0,43,2,0,0,0,3,1,0,0,0,134,2015,1,0,0,0,2,0,1,1,0,0,0,0,14,7500,0,3000,0,0,0,0
0,2196,0,0,750,0,1,1,1,2,0,1000,0,15,0,73,1,0,1,0,1,0,0,0,0,40,2011,2,0,0,0,2,0,0,0,1,0,0,0,12,1000,1,2700,0,0,1,0
0,578,0,1,750,0,0,3,0,1,1,42500,0,6,0,56,3,0,0,6000,2,0,2,1,0,102,2017,2,0,1,3,1,0,0,0,0,0,0,0,13,36500,1,3000,0,0,0,1
0,578,0,1,750,0,0,3,0,1,1,42500,0,6,0,22,3,0,0,6000,2,0,2,1,0,40,2017,2,0,1,3,0,0,0,0,0,0,0,0,13,36500,1,3000,0,0,0,1
0,3860,0,1,750,2,0,9,1,1,0,47000,1,23,0,61,3,0,0,18500,0,0,2,1,0,119,2013,3,0,0,1,1,1,0,0,0,0,0,0,12,28500,1,3000,0,0,0,1
0,2203,0,0,750,3,0,12,0,1,1,12500,0,22,0,59,4,0,0,4000,6,0,0,1,0,102,2010,2,0,0,1,3,0,0,0,1,0,0,0,14,8500,1,2600,0,1,0,1
0,584,0,1,750,0,0,9,0,1,1,8500,0,20,0,54,3,0,0,0,4,0,0,0,0,193,2016,1,0,0,0,3,0,0,0,1,0,1,0,22,8500,1,3000,0,0,1,0
0,3866,0,1,750,0,0,4,0,2,1,18000,0,15,0,28,1,0,0,0,0,0,0,0,0,47,2015,2,0,0,0,0,0,0,0,1,0,1,0,9,18000,1,3000,0,0,0,1
0,593,0,0,750,1,0,5,0,2,1,42000,1,23,1,40,1,0,0,3000,3,0,2,1,0,55,2011,2,0,0,1,0,0,0,0,0,0,0,0,15,39000,1,3000,1,0,0,0
0,594,0,1,750,0,0,12,0,1,1,32500,1,13,1,56,3,0,0,15000,4,0,1,1,0,138,2019,2,0,0,1,0,0,0,0,0,0,0,0,10,17500,1,2950,0,0,0,0
0,3882,1,1,750,0,0,11,1,1,0,19000,1,9,0,33,3,0,0,0,5,1,1,0,0,44,2020,1,0,0,0,0,0,1,0,0,0,0,0,11,19000,0,3000,0,0,0,0
0,2230,0,0,750,0,0,9,1,1,0,17500,1,27,0,44,1,0,0,0,4,0,1,1,0,209,2020,1,0,0,0,1,0,0,0,0,0,0,0,14,17500,1,3000,1,0,0,1
0,2230,0,0,750,0,0,9,1,1,0,17500,1,27,0,56,1,0,0,0,4,0,1,1,0,80,2018,1,0,0,0,3,0,0,0,0,0,0,0,14,17500,1,3000,0,1,0,1
0,3888,0,0,750,0,0,1,0,3,1,8500,0,29,1,24,3,0,0,0,1,0,0,1,0,2,2005,2,0,0,0,1,0,0,0,1,0,0,0,8,8500,1,3000,0,1,0,0
0,2241,0,1,750,0,0,6,1,1,0,8000,0,18,0,27,4,0,0,0,1,0,0,1,0,105,2013,2,0,0,0,3,0,0,0,1,0,0,0,12,8000,1,3000,0,0,1,0
0,2243,1,0,750,0,1,4,0,1,1,17500,1,18,0,58,3,0,0,0,3,1,1,0,0,123,2013,1,0,0,0,1,0,1,0,0,0,0,0,9,17500,0,2650,0,0,0,0
0,2244,0,0,750,0,0,5,0,4,1,22500,0,22,1,35,4,0,0,15000,2,0,0,1,0,12,2013,2,0,0,1,0,0,0,0,1,0,0,0,1,7500,1,2900,1,0,0,0
0,2246,0,1,750,0,0,1,0,1,0,8000,1,9,0,49,4,0,0,0,2,0,1,1,0,56,2016,1,0,0,0,2,0,0,0,0,0,0,0,5,8000,1,3000,0,0,0,1
0,2246,0,1,750,0,0,1,1,1,0,8000,1,9,0,50,4,0,0,0,2,0,1,1,0,192,2014,1,0,0,0,1,0,0,0,0,0,0,0,5,8000,1,3000,0,0,0,1
0,2248,0,0,750,1,0,12,0,3,1,10500,0,21,0,52,3,0,0,0,5,0,0,1,0,34,2016,2,0,0,0,1,0,0,0,1,0,0,0,9,10500,1,3000,0,1,1,0
0,3900,0,1,750,0,0,9,1,1,0,17500,1,29,0,44,2,0,0,0,6,0,1,1,0,93,2018,2,0,0,0,1,1,0,0,0,0,0,0,15,17500,1,3000,0,0,0,1
0,3904,0,0,750,1,0,1,0,1,1,34000,1,31,0,52,3,0,0,18000,3,0,1,1,0,62,2016,3,0,0,1,3,1,0,0,0,0,0,0,8,16000,1,3000,1,0,1,0
0,2256,0,0,750,0,0,5,0,3,1,5500,0,6,0,27,3,0,0,0,0,0,0,1,0,20,2010,1,0,0,0,2,0,0,0,1,0,0,0,8,5500,1,2850,0,1,0,1
0,2258,0,1,750,1,0,11,1,1,0,4000,0,16,0,57,3,0,1,0,5,0,0,0,0,111,2018,2,0,0,0,3,0,0,0,1,0,0,0,0,4000,1,2800,0,0,0,1
0,2258,0,0,750,1,0,11,0,2,1,4000,0,16,0,22,3,0,1,0,5,0,0,0,0,43,2012,2,0,0,0,1,0,0,0,1,0,0,0,0,4000,1,3000,0,1,0,1
0,3908,0,1,750,2,0,6,0,1,1,14000,1,13,1,38,1,0,0,8500,3,0,1,1,0,151,2018,3,0,0,1,0,1,0,0,0,0,0,0,7,5500,1,2650,0,0,0,0
0,2265,0,1,750,2,0,11,1,1,0,5000,1,1,0,53,1,0,0,0,4,0,2,1,0,234,2015,3,0,0,0,2,1,0,0,0,0,0,0,4,5000,1,3000,0,0,0,1
0,614,0,1,750,1,0,11,0,4,1,30000,1,25,0,26,3,0,0,12500,0,0,1,1,0,1,2017,3,0,0,1,1,1,0,0,0,0,0,0,4,17500,1,2800,0,0,0,1
0,614,0,0,750,1,0,11,0,2,1,30000,1,25,0,37,3,0,0,12500,0,0,1,1,0,53,2017,3,0,0,1,1,1,0,0,0,0,0,0,4,17500,1,3000,1,0,0,1
0,630,0,1,750,1,0,3,1,4,0,64000,1,15,0,64,3,0,1,25000,4,0,2,0,0,9,2016,2,0,0,1,1,1,0,0,0,0,0,0,16,39000,1,3000,0,0,0,1
0,631,0,1,750,0,0,12,0,1,1,15500,0,22,0,64,4,0,0,0,6,0,0,1,0,173,2020,1,0,0,0,0,0,0,0,1,0,0,0,15,15500,1,3000,0,0,1,0
0,632,0,0,750,2,0,10,0,3,1,16000,0,25,1,18,1,0,0,0,4,0,0,1,0,1,2020,2,0,0,0,1,0,0,0,1,0,0,0,13,16000,1,3000,1,0,0,0
0,639,0,0,750,0,1,11,0,1,1,49500,1,6,0,52,1,0,0,14500,2,0,2,1,0,215,2010,3,0,0,1,1,1,0,0,0,0,0,0,6,35000,1,3000,0,0,0,1
0,645,0,1,750,0,0,11,1,1,0,4000,1,15,0,48,3,0,0,0,4,1,0,0,0,62,2014,1,0,0,0,0,0,1,1,0,0,0,0,12,4000,0,3000,0,0,0,0
0,651,1,1,750,0,0,9,1,1,0,15500,1,23,0,67,4,0,0,0,0,1,1,0,0,26,2014,1,0,0,0,0,0,1,0,0,0,0,0,17,15500,0,2500,0,0,0,0
0,652,0,1,750,2,0,12,0,1,1,5500,0,2,0,43,1,0,0,0,0,0,0,1,0,128,2019,2,0,0,0,1,0,0,0,1,0,0,0,16,5500,1,3000,0,0,0,1
0,2274,0,0,750,1,0,3,0,2,1,20500,1,11,0,26,4,0,0,0,0,0,2,1,0,17,2008,4,0,0,0,2,1,0,0,0,0,0,0,16,20500,1,3000,0,1,1,0
0,656,0,0,750,0,1,7,0,1,1,14500,0,31,0,33,1,0,0,0,2,0,0,1,0,83,2014,2,0,0,0,1,0,0,0,1,0,0,0,17,14500,1,3000,0,0,1,0
0,2285,0,1,750,2,0,11,1,1,0,17000,1,1,0,35,1,0,0,0,4,0,1,1,0,85,2017,2,0,0,0,2,0,0,0,0,0,0,0,13,17000,1,3000,0,0,0,1
0,666,0,1,750,3,0,1,0,1,1,54000,1,15,0,56,3,0,0,18500,1,0,2,1,0,101,2016,4,0,0,4,3,1,0,0,0,0,0,0,14,35500,1,3000,0,0,1,0
0,3944,0,1,750,3,0,12,1,1,0,32000,1,18,1,62,1,0,0,12000,2,0,2,1,0,152,2017,4,0,0,4,0,1,0,0,0,0,0,0,14,20000,1,2700,0,0,0,0
0,2294,0,1,750,0,0,2,0,1,1,56000,1,15,0,37,1,0,1,25000,4,0,2,0,0,98,2019,3,0,0,1,0,1,0,0,0,0,0,0,10,31000,1,3000,0,0,1,0
0,670,0,1,750,0,0,10,0,2,1,13500,0,18,1,49,1,0,1,0,4,0,0,0,2,19,2019,1,0,0,0,1,0,0,0,1,0,0,0,3,13500,1,3000,0,0,0,0
1,2296,0,1,750,0,0,5,0,1,1,2000,0,8,0,48,3,0,0,0,2,0,0,1,0,108,2019,1,0,0,0,2,0,0,0,1,0,0,0,9,2000,1,3000,0,0,1,0
0,2299,0,1,750,1,0,5,0,4,1,28500,1,5,0,24,1,0,0,9000,6,0,1,1,0,6,2016,2,0,0,1,0,1,0,0,0,0,0,0,3,19500,1,3000,0,0,1,0
1,2300,0,1,750,1,0,1,1,1,0,47000,1,11,1,42,1,0,0,8500,4,0,2,1,0,91,2009,2,0,0,1,0,0,0,0,0,0,0,0,12,38500,1,3000,0,0,0,0
1,2300,0,1,750,1,0,1,0,1,1,47000,1,11,1,39,1,0,0,8500,4,0,2,1,0,64,2019,2,0,0,1,2,0,0,0,0,0,0,0,12,38500,1,3000,0,0,0,0
0,3950,0,1,750,0,0,9,1,1,0,8500,0,5,1,46,3,0,0,0,3,0,0,1,0,134,2019,2,0,0,0,0,0,0,0,1,0,0,0,21,8500,1,3000,0,0,0,0
0,3950,0,1,750,0,0,9,0,3,1,8500,0,5,1,38,3,0,0,0,3,0,0,1,0,4,2019,2,0,0,0,0,0,0,0,1,0,0,0,21,8500,1,3000,0,0,0,0
0,676,0,1,750,1,0,8,0,1,1,10500,0,31,1,35,2,0,0,0,5,0,0,1,0,54,2015,2,0,0,0,1,0,0,0,1,0,0,0,17,10500,1,3000,0,0,0,0
0,680,0,0,750,1,0,4,0,3,1,22500,1,25,0,26,2,0,0,0,3,0,1,1,0,2,2019,2,0,0,0,1,1,0,0,0,0,0,0,16,22500,1,3000,0,1,0,1
0,3955,0,1,750,1,0,11,1,1,0,36500,1,16,0,46,3,0,0,0,5,0,2,1,0,160,2017,3,0,0,0,2,1,0,0,0,0,0,0,13,36500,1,3000,0,0,1,0
0,686,1,1,750,0,0,10,0,1,1,11500,1,12,0,35,3,0,0,0,5,1,1,0,0,135,2017,1,0,0,0,1,0,1,0,0,0,0,0,8,11500,0,3000,0,0,0,0
0,2313,0,0,750,2,1,9,0,1,0,45500,1,9,0,43,3,0,0,11000,0,0,2,1,0,63,2016,3,0,0,1,1,1,0,0,0,0,0,0,2,34500,1,3000,0,0,0,1
0,2314,0,0,750,1,0,10,0,1,0,41000,1,22,0,43,3,0,0,12000,1,0,2,1,0,74,2014,3,0,0,1,2,1,0,0,0,0,0,1,13,29000,1,2950,0,0,1,0
0,3972,0,0,750,2,0,9,0,1,1,24500,1,15,0,39,1,0,0,0,6,0,1,1,0,36,2017,3,1,0,0,1,1,0,0,0,0,0,0,0,24500,1,2600,0,0,0,1
0,696,0,1,750,2,0,8,1,1,0,15000,1,6,0,33,1,0,0,0,1,0,0,1,0,84,2011,3,0,0,0,0,1,0,0,0,0,0,0,3,15000,1,3000,0,0,0,1
0,696,0,1,750,2,0,8,1,1,0,15000,1,6,0,65,1,0,0,0,1,0,0,1,0,256,2019,3,0,0,0,0,1,0,0,0,0,0,0,3,15000,1,3000,0,0,0,1
0,2325,0,1,750,1,0,1,0,3,1,62500,1,23,0,21,1,0,0,30000,2,0,2,1,0,13,2019,3,0,0,1,0,1,0,0,0,0,0,0,14,32500,1,3000,0,0,0,1
0,2325,0,1,750,1,0,1,0,1,1,62500,1,23,0,46,1,0,0,30000,2,0,2,1,0,135,2014,3,0,0,1,2,1,0,0,0,0,0,0,14,32500,1,2900,0,0,0,1
0,2331,0,1,750,1,0,1,0,1,1,16500,1,21,0,33,1,0,0,0,0,0,0,1,0,173,2016,2,0,0,0,0,1,0,0,0,0,0,0,19,16500,1,3000,0,0,0,1
0,703,0,0,750,0,0,4,0,1,1,1000,1,3,0,37,3,0,0,0,2,1,0,0,0,95,2002,1,0,0,0,1,0,1,1,0,0,0,1,4,1000,0,2800,0,0,0,0
0,707,0,0,750,1,0,1,0,1,1,11000,1,28,0,36,3,0,0,0,0,0,0,1,0,9,2019,3,1,0,0,1,1,0,0,0,0,0,0,23,11000,1,3000,0,0,0,1
0,2340,0,1,750,0,0,8,1,1,0,10000,1,20,0,68,3,0,0,0,1,0,1,1,0,101,2019,2,0,0,0,2,1,0,0,0,0,0,0,12,10000,1,3000,0,0,1,0
0,3992,0,1,750,1,0,8,0,1,1,40500,0,26,0,57,3,0,0,5500,0,0,2,1,0,204,2014,2,0,0,1,3,0,0,0,0,1,0,0,7,35000,1,2700,0,0,0,1
0,719,0,1,750,0,0,11,0,2,1,13000,1,16,0,57,4,0,0,0,5,1,0,0,0,45,2019,1,0,0,0,0,0,1,1,0,0,0,0,5,13000,0,2950,0,0,0,0
0,2352,0,1,750,0,0,5,1,2,0,1000,0,13,0,35,3,0,0,0,0,0,0,1,0,37,2015,1,0,0,0,0,0,0,0,1,0,0,0,19,1000,1,3000,0,0,0,1
0,727,0,0,750,0,0,9,0,1,1,11000,0,27,0,66,0,0,0,0,4,0,0,1,0,120,2018,1,0,0,0,1,0,0,0,1,0,0,0,6,11000,1,3000,0,1,1,0
0,4003,0,1,750,0,0,11,0,1,1,17500,1,18,0,51,3,0,0,0,0,0,1,1,1,72,2017,3,0,0,0,2,1,0,0,0,0,0,0,7,17500,1,3000,0,0,0,1
0,4009,0,0,750,2,0,12,1,4,0,65000,1,19,0,21,3,0,0,50000,3,0,2,1,0,3,2019,3,0,0,3,0,1,0,0,0,0,0,0,17,15000,1,3000,1,0,1,0
0,739,0,1,750,0,0,1,1,4,0,7500,1,22,0,45,3,0,0,0,1,0,1,1,0,14,2010,2,0,0,0,0,0,0,0,0,0,0,0,7,7500,1,3000,0,0,0,1
0,743,0,1,750,0,0,7,1,1,0,5500,1,24,0,59,4,0,0,0,2,0,1,1,0,185,2016,2,0,0,0,2,1,0,0,0,0,0,0,6,5500,1,3000,0,0,0,1
0,744,0,1,750,1,0,3,0,1,1,34500,1,27,0,40,3,1,0,11500,2,0,1,0,0,93,2019,2,0,0,2,0,1,0,0,0,0,0,0,14,23000,1,2700,0,0,1,0
0,746,0,1,750,0,0,12,0,1,1,10500,1,1,0,29,4,0,0,0,6,1,0,0,0,76,2016,1,0,0,0,1,0,1,1,0,0,0,0,11,10500,0,3000,0,0,0,0
0,4022,0,0,750,1,0,9,0,1,1,67000,1,3,0,53,2,0,0,38500,1,0,2,1,1,93,2016,3,0,0,1,1,1,0,0,0,0,0,0,5,28500,1,3000,0,1,0,1
0,4024,0,1,750,0,0,10,0,1,1,13000,1,25,0,35,2,0,0,0,4,0,0,1,0,54,2015,2,0,0,0,0,1,0,0,0,0,0,0,11,13000,1,3000,0,0,1,0
0,771,0,1,750,1,0,11,0,1,1,8000,0,18,0,57,1,0,0,0,0,0,0,1,0,156,2018,2,0,0,0,2,0,0,0,1,0,0,0,6,8000,1,3000,0,0,0,1
